latitude,longitude
49.279185673875986,-123.12543362700453
49.27894626541925,-123.13160190166809
49.25110417702642,-123.17433152536194
49.24966784798936,-123.17239886731464
49.25185586315276,-123.1740540679276
49.28105417275763,-123.12765921957862
49.22518481833041,-123.16775083440083
49.277752831782536,-123.09926453491822
49.28008385664326,-123.12424514899747
49.2778214,-123.1296535
49.27812828240459,-123.13160814082153
49.280040554466105,-123.10870802865779
49.286512808314,-123.12417864906156
49.283060557222086,-123.13111840067914
49.28497793721468,-123.12911640772364
49.2803737872278,-123.13084528998638
49.2864419,-123.1152959
49.26799942195411,-123.10028410395066
49.23156335732082,-123.16104209074994
49.23120577550485,-123.15841104745856
49.24145842146355,-123.14182509967377
49.2793016,-123.1078507
49.266953676019995,-123.1560634924197
49.24517730780525,-123.14890989363192
49.2786982,-123.1100408
49.27389360147188,-123.13123338120819
49.28135,-123.10317
49.23348675435321,-123.19418632145756
49.25598689473181,-123.10924922228575
49.23771021451431,-123.17418159000295
49.28025,-123.1073
49.25237643049597,-123.17937373444471
49.28506690493451,-123.12498721597156
49.252532939284244,-123.04086363092703
49.28820314523532,-123.13084858553218
49.26156618716595,-123.10279499506296
49.26605168408875,-123.15714507941324
49.281486392390846,-123.10320564985969
49.2653491411627,-123.15705444738617
49.27306928359563,-123.16430123188121
49.22659337369087,-123.14976986922538
49.24628619523033,-123.09586242891635
49.27936,-123.10976
49.2688915,-123.1012099
49.24989967656687,-123.0803112096072
49.26060265561073,-123.18542446328043
49.26890815066554,-123.17421096759753
49.23972029999999,-123.1167952
49.2147438,-123.1422107
49.260405188563304,-123.13979253760101
49.26222136910896,-123.1390883912723
49.26260996657519,-123.14094635005088
49.25818789538581,-123.04666486737484
49.24014337593553,-123.16261370411782
49.276475532584584,-123.12427295715604
49.27998688182808,-123.10679505125893
49.252059830254005,-123.08187206284464
49.27171388067698,-123.0526399212127
49.24936166061978,-123.1141666996016
49.278047036191936,-123.10654707091548
49.2788408,-123.107399
49.281074935476575,-123.11086067982191
49.28697,-123.13125
49.279315710633355,-123.11971715617395
49.23371795001902,-123.06444381602097
49.22470830494553,-123.13014332743298
49.27058338737009,-123.03867597323512
49.2792118,-123.1214803
49.2236590682003,-123.10480361212011
49.2801052,-123.1085108
49.27968749999999,-123.1259891
49.27616976862686,-123.12750989943159
49.2615349868504,-123.19098508550918
49.223530185793756,-123.10511059419231
49.2801011,-123.12652
49.23821149230794,-123.0378419905901
49.218886080524,-123.05927872631723
49.235758157383785,-123.17366418153021
49.25443847143546,-123.19192726466896
49.2760599,-123.1263026
49.27845270782298,-123.0971844780782
49.2697620931624,-123.09991164747771
49.292587032695835,-123.12767998341529
49.276072019144436,-123.13118209962971
49.2780836239355,-123.1080386629168
49.24110384312976,-123.13082243059883
49.27803611381132,-123.1304890665524
49.27357324115527,-123.13034932150735
49.248377152610715,-123.050515822502
49.26275626118885,-123.08916428682178
49.2771293,-123.1286393
49.28024684279988,-123.11840986118645
49.276320038626906,-123.13355959466706
49.26237130956843,-123.09894910831665
49.241185469667975,-123.07612784206867
49.27716,-123.12547
49.2493503,-123.1682719
49.2745,-123.15079
49.26713764165029,-123.18171889568612
49.265374149785515,-123.08183027653128
49.278381877818056,-123.10777374395305
49.22830976056535,-123.19800917148291
49.2148305,-123.1468529
49.2308546,-123.0691437
49.229734018001736,-123.0687251853777
49.2792118,-123.1214803
49.24492518732485,-123.11649638640762
49.27687570000001,-123.1272035
49.27013677725883,-123.10354550053735
49.23724759384793,-123.10472774589336
49.238154181408156,-123.04797185006649
49.2695474,-123.1100617
49.216331532257385,-123.05561252878252
49.2590282,-123.1565871
49.2355511,-123.1390852
49.24313874339504,-123.17219415859124
49.2445321,-123.0724533
49.2777106,-123.1210817
49.279047696384424,-123.11020936351281
49.2792358,-123.1176755
49.26601579033631,-123.21376108112281
49.27059693181557,-123.13918017884717
49.2882809265555,-123.14195430043357
49.2891936,-123.1422683
49.288072342601176,-123.12631118713037
49.26803325662575,-123.07177259632248
49.23974809920286,-123.0490654603322
49.2812772,-123.083988
49.24191391851905,-123.11704280893287
49.290261254655974,-123.13945407903184
49.2612379,-123.1511036
49.21522245031085,-123.0765229979004
49.2317086,-123.0352101
49.26511246841204,-123.1575511948538
49.21484552448528,-123.07687047868967
49.2148455,-123.0768704
49.2771031,-123.1088116
49.25530822148102,-123.17961925864378
49.259643285133606,-123.06904274967133
49.26372481146391,-123.16434583940917
49.27777964585597,-123.13164311208146
49.27546882890553,-123.12978346772914
49.281395413216124,-123.10423431051596
49.26973175660128,-123.03405842194614
49.21406371291576,-123.11533481771478
49.24598356504095,-123.06827076367973
49.26679084114537,-123.097385215799
49.2792813,-123.1065474
49.25344579999999,-123.1695418
49.2788408,-123.107399
49.278510953153784,-123.13469874037915
49.2900294912738,-123.12598112052336
49.25455,-123.17854
49.2776903267118,-123.05262267984423
49.28829050251327,-123.12490738544065
49.21338898580293,-123.1157695107013
49.21547,-123.1154
49.27593516303191,-123.12752258524769
49.28043089614617,-123.11881656560668
49.28005,-123.08432
49.28066,-123.08444
49.27687570000001,-123.1272035
49.27828360985185,-123.10870546274441
49.26399259999999,-123.0820291
49.25536200018963,-123.0560046845142
49.27244629428458,-123.0644540370756
49.27258199823763,-123.06446196501862
49.2526283949194,-123.0517499405884
49.248627662025534,-123.03061997959718
49.21315683858472,-123.12510253172618
49.23077285140707,-123.17432789025764
49.27621644374194,-123.12606568607212
49.26528579826714,-123.09863102205247
49.2801052,-123.1085108
49.21672737927383,-123.1472698671405
49.24438418434126,-123.06400441336179
49.222407270293,-123.13501367815758
49.222165308539886,-123.13522355434993
49.220412069993436,-123.13384856912062
49.2384864,-123.152607
49.221862964591935,-123.13374391731044
49.220139610659544,-123.13475977122899
49.22201,-123.13356
49.22017900592764,-123.13379311593141
49.28281030000001,-123.1041151
49.27070726948799,-123.06160974986673
49.2384864,-123.152607
49.20517759264185,-123.03373094965737
49.287577144957645,-123.12369806931154
49.27226599999999,-123.1523703
49.28064036676648,-123.12442055124536
49.28074,-123.12098
49.23549543826093,-123.17566393932799
49.28687,-123.02777
49.24852224267942,-123.15950694382371
49.2747826954281,-123.11593734376179
49.262868711568785,-123.05055633187294
49.26525763867596,-123.21422716263397
49.2536320804498,-123.0296090225211
49.27746351342906,-123.12340630197484
49.28738120000001,-123.1237839
49.21918569834732,-123.14824731164319
49.27792639058237,-123.12571885329412
49.22431197669724,-123.14858611727179
49.23098508112514,-123.05089720987152
49.284135993995086,-123.13676637447463
49.2157128,-123.1054862
49.23010771878142,-123.14402092802051
49.275977610076424,-123.13070240224198
49.27058099330652,-123.1101062918341
49.2803399344758,-123.12034554951666
49.27743,-123.12033
49.27892189306625,-123.13050002434022
49.24637144244992,-123.0509013096054
49.2789066,-123.1079972
49.288447803184226,-123.04523159921585
49.22165492716701,-123.13335236171784
49.239142093670296,-123.15365106568103
49.23964777239084,-123.15170881908016
49.2087856,-123.1320973
49.27847230988878,-123.10835538063266
49.217867579426965,-123.12689691290022
49.220143597390255,-123.1350804817792
49.2419609,-123.1296982
49.21866079999999,-123.1010124
49.24892642043415,-123.18507074360288
49.26429946891692,-123.1509204572835
49.233692729210844,-123.11069544582814
49.27669728331372,-123.13120577251799
49.22309491078094,-123.12949220896917
49.24359683466541,-123.08230216956541
49.27822893331597,-123.13508918885533
49.27103709652454,-123.1093788402016
49.219469174461196,-123.1006293515574
49.27684891857554,-123.03102245590404
49.278616570159656,-123.12979582697153
49.27944969180235,-123.1095370545278
49.277443607346264,-123.13066978532889
49.27776269594859,-123.12937627872245
49.27754328206291,-123.12222981643413
49.26155,-123.17178
49.251105142169244,-123.16869285485949
49.27597775104171,-123.11568980742888
49.27784266700603,-123.13676036651428
49.27398029949969,-123.06500278940331
49.263142430305805,-123.07632843506227
49.29029,-123.1276
49.26225770151084,-123.20469410449672
49.23157854096116,-123.0504468357756
49.279256183283174,-123.127663131191
49.26114158233238,-123.05575554232789
49.292768391465,-123.1345564477039
49.21386234216544,-123.10418166032714
49.268328379197015,-123.06119328580067
49.28233249639565,-123.08515361676403
49.2807165,-123.1090183
49.27178566728884,-123.12239930033684
49.24594643692329,-123.11801448564167
49.27998,-123.10775
49.234146087965144,-123.09907472619793
49.25507576368207,-123.10823868561772
49.227461003843416,-123.07260350917613
49.27607,-123.11507
49.21781641793448,-123.07715341667931
49.269441175088815,-123.06528467684984
49.21382250513939,-123.11702600870329
49.27665,-123.13348
49.27978413411396,-123.10766956244328
49.246002827074406,-123.03307125708608
49.27885847497313,-123.10746880990605
49.2390811,-123.169966
49.27704164845942,-123.12045429532625
49.22597308021271,-123.07734621108028
49.277679169409204,-123.12419553138042
49.2534358787871,-123.17591876717232
49.25464,-123.08978
49.22070077848971,-123.06861763232263
49.22036812598455,-123.04702545624839
49.248687,-123.178282
49.253437992102704,-123.03089817483284
49.26212,-123.12424
49.26059,-123.20785
49.2817091259405,-123.12408705646322
49.236839497595135,-123.17365795572022
49.2773020368728,-123.12879087682325
49.23506000680593,-123.17559753025792
49.280596883407725,-123.10678994954334
49.28937804861402,-123.12268241125399
49.27916980473671,-123.12141592698364
49.23111,-123.05082
49.23145,-123.04904
49.24014691705364,-123.16941529452801
49.23464447146472,-123.17377077872464
49.25669689478894,-123.19089257141795
49.23627319030348,-123.17375138158135
49.27415318296045,-123.12481218070735
49.2134261,-123.1012212
49.256209752461075,-123.09564999700729
49.26377888310059,-123.17628892829491
49.2757772,-123.1258549
49.2811219,-123.1062678
49.25699670780612,-123.15093852101954
49.28216972421112,-123.12489849703294
49.2788408,-123.107399
49.211701039361834,-123.13355006617701
49.2583823880152,-123.0994198506696
49.25908,-123.10123
49.2745482,-123.127821
49.26538,-123.09867
49.289563013075856,-123.04344236612005
49.28378768966434,-123.13709965507617
49.28869228522195,-123.1258840741907
49.26756,-123.0982
49.24018286100838,-123.17023163649935
49.2390811,-123.169966
49.265899370730295,-123.1694074014067
49.28082119956329,-123.12403254424696
49.27913,-123.11286
49.22766707229428,-123.16973991451052
49.26606280628832,-123.13475890513722
49.28577,-123.12562
49.26579397181448,-123.06924886511432
49.232943480431636,-123.12749770340584
49.22050948360762,-123.07428870253497
49.21102,-123.13271
49.21787242202315,-123.13811994750202
49.24630142283143,-123.11614204198122
49.212473366284634,-123.13097701071996
49.21108591813388,-123.13085959377649
49.27416394016475,-123.12876538021693
49.26569777990602,-123.15168606137696
49.21485430907643,-123.14391389922177
49.2869564,-123.0505634
49.278704373532925,-123.1251529921016
49.276069083130984,-123.06941091856586
49.23072826113084,-123.17307255761864
49.2832300613316,-123.11998617613048
49.2402653791045,-123.16938746178708
49.27294582986451,-123.06794729877085
49.2313761801597,-123.06614702796212
49.279779118848076,-123.1275043833807
49.208041420450854,-123.13910153117175
49.2798,-123.10647
49.27780117740374,-123.06798997837053
49.2788408,-123.107399
49.2276958,-123.1325916
49.27887247488834,-123.05109512717289
49.28051,-123.08376
49.27762200367611,-123.12966238707304
49.27945047541053,-123.12499180069747
49.278935794451264,-123.12357223199443
49.27958247117164,-123.1256541847004
49.23494391971675,-123.06376332891178
49.23477144754178,-123.06307864324437
49.268053627671186,-123.10240436039973
49.28375159004672,-123.02501558904844
49.24299,-123.08975
49.28302683891384,-123.08980493093419
49.27625143455522,-123.13073120900467
49.20896871744102,-123.14582879396363
49.28929865356605,-123.13184802945227
49.27832572929498,-123.119352076775
49.26050022547761,-123.18390837732511
49.27909959869476,-123.10825277978542
49.24788256591023,-123.02420241534423
49.24788256591023,-123.0241595
49.248076323048416,-123.02509488504622
49.27744981270321,-123.12403673529889
49.24048882849076,-123.11526915969797
49.28686029879047,-123.04812418325938
49.227438956961244,-123.09985836370603
49.23284141404423,-123.06392256633126
49.25700956133191,-123.19232540228404
49.23109168929842,-123.15432362258434
49.23209,-123.15495
49.2741135,-123.065908
49.27049443470002,-123.06435601530151
49.25977,-123.12676
49.281812585502635,-123.13247358035059
49.246212024658476,-123.05232734344112
49.25985204070683,-123.08994965284404
49.22882526023966,-123.12742591127864
49.27311,-123.12111
49.22820019012856,-123.0654414597799
49.28097,-123.12615
49.256129406369624,-123.09922398465577
49.277702792823675,-123.12481713275606
49.2791334792978,-123.1171639560147
49.27705617779585,-123.13068767026787
49.284922486658154,-123.1346764904009
49.27954395199279,-123.12568829534473
49.222416920185765,-123.1520186682328
49.2689339,-123.163512
49.23635575214623,-123.13104991555286
49.251088512084905,-123.08686653541568
49.25292767942025,-123.091375745663
49.2691444301263,-123.14724111434131
49.25452693415152,-123.09178304789751
49.24302096752914,-123.07182321845076
49.214845523954665,-123.07687047868968
49.241801738049475,-123.18180921616505
49.2650144,-123.2125948
49.24832,-123.09758
49.25810680885002,-123.16972246050487
49.24595255996018,-123.07985824671665
49.27951186656971,-123.11908224125321
49.2822575,-123.0291175
49.2542129557449,-123.17857592562879
49.24146056926085,-123.15871381986469
49.2677166,-123.1692025
49.27861909455152,-123.12353145948705
49.25416,-123.18158
49.27652757625113,-123.1315290786391
49.2677166,-123.1692025
49.223066351315516,-123.1530302812881
49.21036,-123.12902
49.275197300716414,-123.22185933088065
49.26190138453047,-123.04212350133638
49.285716096450464,-123.12701968168331
49.276768842099244,-123.13010974227676
49.24140756099531,-123.1275342485935
49.2811822,-123.1252069
49.28073047875095,-123.12343789530124
49.21062421592447,-123.06504088128138
49.279826993787175,-123.09784108148398
49.2799948,-123.0885577
49.22891043137055,-123.10442060187542
49.28206427203466,-123.12345629342737
49.212106591281085,-123.09692415551281
49.2778214,-123.1296535
49.2448977,-123.1664213
49.27413015452062,-123.13193798533793
49.230820448250455,-123.0714027357766
49.267806860838725,-123.1541085074717
49.263269047744814,-123.19866731561243
49.26849530292124,-123.15733320370484
49.25647217860464,-123.19066647542152
49.25526134491691,-123.10771189911084
49.23241140201006,-123.03668830495708
49.2567798,-123.0968604
49.27463541345492,-123.11296290463554
49.27826376646395,-123.11670564115047
49.275410927448895,-123.11614099702173
49.27950591206025,-123.09833037775488
49.27788581478264,-123.10713943971595
49.27820316588564,-123.13075715506984
49.26485965627507,-123.15722208038993
49.277650214537125,-123.1202385483027
49.2737026,-123.1281757
49.24597026257658,-123.16195232698357
49.280750260702185,-123.108545624425
49.26930586388779,-123.04646653275266
49.26887,-123.047
49.27909804005589,-123.10747120370483
49.24166307496282,-123.06215368965934
49.26428727560417,-123.20464984955306
49.262497486311396,-123.20378343888186
49.26273581782173,-123.20263620341105
49.262347274513765,-123.20298500432743
49.2115727648759,-123.11714648759624
49.23174656528893,-123.02543889986252
49.21463692886493,-123.08116778275536
49.25051268602506,-123.18569251975748
49.2788408,-123.107399
49.27527678343165,-123.11862140483052
49.22527924018335,-123.18897006816543
49.266815574662196,-123.17061237616777
49.27305394290054,-123.14782611054966
49.244186580444406,-123.04175259196501
49.28464179556605,-123.12476509317638
49.27858257173586,-123.10989348928652
49.28910060032958,-123.11806786195562
49.27775796939607,-123.10770573779953
49.26798,-123.0678
49.21579943844997,-123.10137835423401
49.26778058147861,-123.09584109506687
49.2794899146579,-123.0714883271043
49.277579108659125,-123.12040771741067
49.28051106740237,-123.11927302612976
49.281191909783836,-123.11887152254566
49.280707907776296,-123.12028197490073
49.279820872507216,-123.1195284645853
49.23126733719311,-123.13577966037757
49.23044164772601,-123.15962467342615
49.22550627566221,-123.15673299595919
49.22793205814214,-123.09787144330559
49.2263498997838,-123.08854925394455
49.23621,-123.13113
49.23393106758576,-123.20302756140401
49.2576539,-123.1822746
49.275512582383264,-123.06148608984545
49.2434553475603,-123.18270410538916
49.23524,-123.11983
49.281540219790415,-123.12384635210037
49.2401821,-123.1474448
49.24762,-123.16338
49.24884,-123.16406
49.279911662485766,-123.1087685262095
49.28255744454829,-123.0285539849134
49.222402220291755,-123.05783389172173
49.245863666814074,-123.06536175352691
49.28533303246239,-123.11671306150355
49.215729045131866,-123.15466275914875
49.262102980857975,-123.1782112198937
49.22979164214475,-123.05173841356412
49.229649671965404,-123.16083008189335
49.27772,-123.12758
49.27568099197762,-123.12696405488008
49.2510033,-123.1225078
49.2764841,-123.1296261
49.269128159594395,-123.10223734513073
49.2170774,-123.1054095
49.26564923650748,-123.15752625034973
49.255000617177444,-123.17865958278509
49.2806257625602,-123.10923501849174
49.22367394391993,-123.15541994845323
49.22345703853468,-123.0988840561943
49.227261125031184,-123.16773169461902
49.227588725953304,-123.16868574787465
49.227613312658804,-123.1677708181216
49.225560829545394,-123.16868847335385
49.269272508717265,-123.10064859184398
49.25321726417799,-123.0341543211484
49.253166226243046,-123.09024745323981
49.25584783556515,-123.17536659632748
49.21222361889646,-123.07122910513395
49.28667,-123.12479
49.22611662517472,-123.03241529862555
49.281951871322995,-123.08448331845659
49.26719216816021,-123.05266621106897
49.2269720100443,-123.11240979071847
49.280780930437864,-123.10248947451088
49.28955263765186,-123.13084537947354
49.2128612,-123.1380554
49.26083746753727,-123.15306642254484
49.27487949059016,-123.11565875733734
49.225133667970326,-123.06830656427817
49.224701344847105,-123.10095244623584
49.22491395706077,-123.1005884657836
49.22334294394408,-123.10086071211212
49.224780251805136,-123.10080314585097
49.223005451208905,-123.09892719446059
49.21177,-123.11793
49.20647379624951,-123.03169060548763
49.2819558,-123.1045073
49.28003229859789,-123.10685011524409
49.283368427192364,-123.10737710089839
49.2584885834124,-123.20619070274785
49.28036596387407,-123.1083653597768
49.2607497,-123.2003594
49.240129344503856,-123.05742896369738
49.281471323728475,-123.13094233764717
49.24364002655988,-123.19130813946725
49.24155202624935,-123.19185649376305
49.28188056803505,-123.08508303072105
49.264954638109906,-123.04975278405598
49.213779562588236,-123.12466231766139
49.260392604744304,-123.20647994391989
49.25978695663433,-123.20784793457906
49.280157659362445,-123.11803921481935
49.2765732951055,-123.14810106706291
49.27995928292337,-123.10636715360317
49.278531836281054,-123.10074105628074
49.26891269962922,-123.14612003261844
49.2302084024737,-123.15903161651208
49.25537,-123.07855
49.27097269999999,-123.1487388
49.27992682351764,-123.1071114114159
49.2691038189621,-123.14772776297004
49.27994,-123.10094
49.26598,-123.15477
49.2706962,-123.1882381
49.26943854986595,-123.0652853474021
49.26846184639713,-123.0642524044825
49.23519,-123.18427
49.22933810121177,-123.15889757948915
49.24097,-123.07327
49.28542,-123.12641
49.2789757361377,-123.10551046233506
49.2331675,-123.0546534
49.262903605581414,-123.13199601041724
49.2567578,-123.1889533
49.2615783808439,-123.10470692684021
49.27742580160732,-123.1217067694559
49.22977,-123.16017
49.27884821149186,-123.10736954212189
49.2801052,-123.1085108
49.2881788,-123.1277554
49.2787071,-123.1107548
49.2567578,-123.1889533
49.25607588270324,-123.18798087705775
49.27986,-123.11616
49.280668342322876,-123.12514329588532
49.280399142468596,-123.125091001861
49.21285,-123.09712
49.2823516187122,-123.10898337713274
49.214272069729766,-123.13538074074548
49.28545270000001,-123.0242302
49.28289,-123.10341
49.2802240335519,-123.12428152327166
49.28403860711828,-123.13510176989078
49.25243,-123.18904
49.253057932773324,-123.19107366764987
49.25958828806522,-123.18557305396729
49.285460096180515,-123.123848028481
49.26765313448024,-123.18017916396172
49.27059190000001,-123.0574111
49.23216038233632,-123.16065583342726
49.25399,-123.18805
49.2477492,-123.1647266
49.244662159369476,-123.1007283804632
49.28061521042936,-123.10701377665913
49.28668425869485,-123.13187090149984
49.28099,-123.10779
49.232017,-123.184101
49.275543063033474,-123.12880736320437
49.255730384781245,-123.09123998095093
49.20544,-123.03349
49.21340387337239,-123.07037266947549
49.237452258023936,-123.18218938303454
49.27663312465346,-123.09480301487073
49.2317,-123.10338
49.2333991,-123.1275677
49.26945,-123.16715
49.27938856946266,-123.10664044912457
49.27455,-123.12569
49.23437882516246,-123.06535855670663
49.23624288848176,-123.1397067075102
49.22410427453697,-123.09864178750796
49.26122,-123.07644
49.274883232789435,-123.1140092116394
49.28293,-123.10294
49.232969,-123.0795062
49.25902404977616,-123.09070242819713
49.27843,-123.13637
49.24142,-123.17687
49.27852,-123.11738
49.26483,-123.16173
49.27432997416828,-123.11494778841734
49.24178,-123.17692
49.21299239734185,-123.0755615570841
49.23488105449624,-123.18541467033728
49.28135617010932,-123.12964781635374
49.27280406078064,-123.11576320858512
49.277736046831606,-123.13688078862198
49.284928624717345,-123.13096278524307
49.27916448318242,-123.10104262160391
49.28096326970869,-123.10894682925858
49.26291,-123.12184
49.26087,-123.17765
49.273997428426064,-123.12926732545786
49.2895595802478,-123.12559082073008
49.287901803528925,-123.13480778887454
49.214691366013575,-123.10406399990275
49.23998370771584,-123.15702095214161
49.28208071524045,-123.04811917130185
49.21913830217434,-123.06691992014963
49.24204,-123.15852
49.23988,-123.15801
49.24047647023931,-123.15660757291461
49.21305209455445,-123.07978502417494
49.261368079814424,-123.03949137597317
49.26214,-123.03933
49.22606382117842,-123.0304276772821
49.27719950732237,-123.12897610025102
49.27622,-123.1238
49.23623540961218,-123.17931883586675
49.27916,-123.13024
49.26928109799148,-123.18501044087901
49.2745482,-123.127821
49.2615,-123.1308
49.26460188662131,-123.16258934021627
49.27973,-123.1367
49.252838694992235,-123.08984385731851
49.25509,-123.09032
49.27511051707193,-123.12881534505887
49.27889,-123.13127
49.25982,-123.18046
49.280942562302755,-123.13269006878097
49.27937,-123.13165
49.241904,-123.0863734
49.26484,-123.07722
49.233199066471784,-123.08812671311794
49.241904,-123.0863734
49.241904,-123.0863734
49.207366558177895,-123.02409938140413
49.22234814861902,-123.09003442497087
49.25425065727246,-123.02539492166996
49.23026,-123.1347
49.28330442517364,-123.09116131018993
49.253891709871866,-123.17913980596693
49.27848030000001,-123.1149438
49.26272,-123.17964
49.27855709726777,-123.12606951945538
49.23676317812522,-123.19525063080691
49.2328725316143,-123.05177771009248
49.2505714,-123.104612
49.2696884,-123.1563311
49.28606,-123.12608
49.22453903873668,-123.08848114742966
49.277693136117506,-123.11737878969456
49.25514,-123.15211
49.286993810401995,-123.13164432739732
49.23007,-123.19917
49.27108036299892,-123.10658352470016
49.21037,-123.06435
49.281167433848196,-123.12395979821432
49.269992692186534,-123.10175118218493
49.267765651408666,-123.21755279799355
49.264671894475136,-123.15085677417412
49.27467919408761,-123.13431288585723
49.254791548408235,-123.16847912530253
49.27499129730191,-123.11465870715409
49.28480090625892,-123.12264435345006
49.25908311956743,-123.2099267286505
49.273410900814646,-123.09940045924684
49.2418,-123.10213
49.24374561498254,-123.10257548271395
49.24180946205276,-123.10271258108553
49.22483,-123.08997
49.27536089205516,-123.12103031887665
49.27741,-123.03191
49.26861,-123.21538
49.292061749845914,-123.13569589069206
49.22521703451765,-123.09348834021782
49.24437411117138,-123.11948399066584
49.234764300753135,-123.13944805857984
49.28785,-123.12618
49.27142965519638,-123.05671182682858
49.28786002816017,-123.123455422303
49.26467,-123.20398
49.28587,-123.12683
49.2788408,-123.107399
49.2831,-123.13187
49.214693578144505,-123.10363303453995
49.2359605733608,-123.19405686927016
49.27689,-123.04871
49.26779987261194,-123.18507263713528
49.26771644485485,-123.18642748509741
49.254446135827074,-123.11436424822686
49.27494,-123.12291
49.27896141599095,-123.11929767401477
49.27313179791937,-123.11980461163941
49.27531,-123.13118
49.27805731074953,-123.12111651820736
49.2620311218629,-123.13202746760813
49.28230301884291,-123.12557804231837
49.23756,-123.15847
49.28126,-123.10751
49.216903885510455,-123.14373108772877
49.24433,-123.1959
49.2459162343663,-123.19372419009724
49.28186831469568,-123.10457703743438
49.27957659891132,-123.12086753068904
49.281769749848095,-123.10421265534056
49.27936,-123.11922
49.24188,-123.10077
49.24435463568242,-123.19362197972823
49.210330149517546,-123.06343249997441
49.26123519999999,-123.2017094
49.27962891390252,-123.12985370645832
49.23493589667125,-123.20183872283194
49.24480606737102,-123.19572738295733
49.27838,-123.11945
49.27784,-123.09946
49.244749751807376,-123.1956411815
49.22473843767754,-123.08976321899529
49.24672,-123.13805
49.2612039,-123.2011872
49.282001960537045,-123.10494447945123
49.25694,-123.19443
49.26300914771389,-123.08587562264167
49.23944,-123.06511
49.23804,-123.03214
49.26123519999999,-123.2017094
49.27911,-123.02568
49.27833,-123.10885
49.23179,-123.0657
49.22189,-123.067
49.25357548793135,-123.1923324196881
49.24647613273185,-123.19562932745349
49.2454996,-123.1947956
49.27882182393638,-123.037540296183
49.27719,-123.13199
49.22232,-123.08739
49.25797933328032,-123.10387970703204
49.27644,-123.12976
49.28072,-123.10972
49.25791263248133,-123.0833439588961
49.27972969599404,-123.12851673460564
49.27296,-123.06625
49.25966343976348,-123.20867083626666
49.25694876853793,-123.15789754972673
49.21160050497968,-123.0887124628422
49.27043,-123.16917
49.23792532072255,-123.09601331899256
49.27443,-123.12581
49.2867008,-123.1239737
49.254730056067096,-123.1675612770464
49.287430722163066,-123.13459771154345
49.24803186342253,-123.0953187075936
49.2454996,-123.1947956
49.26123519999999,-123.2017094
49.22103,-123.15144
49.274855170654305,-123.06703309302235
49.22275,-123.09873
49.26112,-123.08207
49.2759708,-123.0908056
49.211981111861064,-123.14082862008367
49.212240010552925,-123.1404375843423
49.22178,-123.08861
49.28898,-123.02516
49.27839420202697,-123.11007065676131
49.26484147406989,-123.08533768406225
49.23288,-123.14581
49.25807373385937,-123.10424312843513
49.2591,-123.10449
49.24022,-123.17876
49.25776665756199,-123.1041424259449
49.2599,-123.10421
49.25952,-123.10416
49.2243531307659,-123.04510248527212
49.27742,-123.13122
49.26907771519431,-123.06369407090732
49.2848563,-123.123325
49.28852639999999,-123.1282836
49.26297,-123.08248
49.28770830000001,-123.1267024
49.27574,-123.11592
49.23928,-123.14915
49.26604,-123.09726
49.23088413927824,-123.16335854371486
49.27496,-123.12795
49.28201,-123.12669
49.25622,-123.06607
49.24922,-123.08139
49.27921,-123.08835
49.27721,-123.04086
49.26339,-123.07145
49.25277,-123.03774
49.26132,-123.10845
49.24781,-123.07241
49.26557,-123.096
49.27569,-123.07057
49.28299,-123.13008
49.25636,-123.08636
49.23361,-123.05283
49.23442,-123.05307
49.26216,-123.1715
49.28086,-123.12375
49.2792,-123.105
49.24677,-123.1048
49.2729,-123.06973
49.28036,-123.1234
49.23653,-123.02664
49.26778,-123.14674
49.28692,-123.13227
49.27836,-123.08716
49.27345,-123.07031
49.27591,-123.12359
49.2452,-123.16544
49.27936,-123.12443
49.24615,-123.09462
49.24356,-123.04757
49.26262921288303,-123.1044384134911
49.25757,-123.18966
49.28034,-123.12648
49.25808,-123.16824
49.2634,-123.0712
49.2719,-123.15043
49.29103,-123.05782
49.28375,-123.10383
49.26293,-123.17143
49.27839,-123.12852
49.23273,-123.02747
49.26328,-123.07086
49.27608,-123.12452
49.27634,-123.11825
49.27799,-123.07101
49.2332,-123.0551
49.28211,-123.10453
49.28063,-123.12502
49.22834,-123.03047
49.23034,-123.02971
49.28586,-123.05563
49.28241,-123.10381
49.28052,-123.12691
49.28062,-123.11815
49.25099,-123.07457
49.27741,-123.12292
49.25759,-123.06393
49.27917,-123.06246
49.27999,-123.1075
49.27066,-123.18291
49.26775,-123.06862
49.29178,-123.14175
49.2506,-123.07175
49.24413,-123.11955
49.27945,-123.10875
49.28104,-123.13621
49.26026,-123.18195
49.28059,-123.1364
49.25996,-123.16653
49.24438,-123.04453
49.278350830078125,-123.1224136352539
49.278350830078125,-123.1224136352539
49.26186,-123.17438
49.26355,-123.17326
49.26213,-123.17482
49.28087,-123.13525
49.25804,-123.12119
49.28618,-123.05403
49.25785,-123.12199
49.27073,-123.16325
49.24803,-123.18517
49.27744,-123.11524
49.23569,-123.10987
49.26648,-123.15939
49.27489,-123.12654
49.28006,-123.12673
49.28837,-123.12766
49.27804,-123.12531
49.27828,-123.12671
49.25674,-123.0874
49.2804,-123.08908
49.27747,-123.12098
49.27703,-123.12692
49.27241,-123.06332
49.24166,-123.0407
49.29258,-123.13446
49.26110076904297,-123.1595458984375
49.28239,-123.13021
49.27925,-123.08814
49.26957,-123.04828
